road	N502
km	57.947
type	RCC Girder Bridge
lrpName	LRP058a
name	Haguria Bridge
length	12.54
condition	B
structureNr	119464
est cost	0.096
roadName	Bogra (Jahangirabad)-Natore Road
chainage	57.947
width	
constructionYear	
spans	
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.4436663 
lon	89.0337497 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119464&vRoadID=30&vSurveyYear=2013&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119464&vRoadID=30&vSurveyYear=2013&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119464&vRoadID=30&vSurveyYear=2013&vSubdivID=315
