road	N502
km	5.905
type	Slab Culvert
lrpName	LRP005a
name	.
length	4.2
condition	A
structureNr	110622
est cost	0
roadName	Bogra (Jahangirabad)-Natore Road
chainage	5.905
width	12.2
constructionYear	1998
spans	1
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Sherpur (Bogra)
lat	24.771666666666665
lon	89.34861111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110622&vRoadID=30&vSurveyYear=2004&vSubdivID=292
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110622&vRoadID=30&vSurveyYear=2004&vSubdivID=292
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110622&vRoadID=30&vSurveyYear=2004&vSubdivID=292
