road	N502
km	43.9
type	RCC Girder Bridge
lrpName	LRP044a
name	Singra Bridge
length	124.43
condition	C
structureNr	119433
est cost	0.113
roadName	Bogra (Jahangirabad)-Natore Road
chainage	43.9
width	
constructionYear	
spans	
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.4999719 
lon	89.1428608 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119433&vRoadID=30&vSurveyYear=2013&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119433&vRoadID=30&vSurveyYear=2013&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119433&vRoadID=30&vSurveyYear=2013&vSubdivID=315
