road	Z3602
km	13.313
type	Box Culvert
lrpName	LRP013b
name	GOSIHATA-2
length	1.5
condition	A
structureNr	114411
est cost	0
roadName	Kishoreganj-Nikli-Moharkona Road
chainage	13.313
width	5.66
constructionYear	1992
spans	1
zone	Mymensingh
circle	Mymensingh
division	Kishoreganj
sub-division	Kishoreganj
lat	24.342166666666664
lon	90.82947222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114411&vRoadID=271&vSurveyYear=2004&vSubdivID=527
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114411&vRoadID=271&vSurveyYear=2004&vSubdivID=527
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114411&vRoadID=271&vSurveyYear=2004&vSubdivID=527
