road	Z3034
km	7.784
type	Slab Culvert
lrpName	LRP007b
name	CHOKRAMPUR
length	1.2
condition	C
structureNr	106506
est cost	0.15
roadName	Trisal-Balipara-Nandail (Kanurampur) Road
chainage	7.784
width	7.9
constructionYear	1979
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Bhaluka
lat	24.557944444444445
lon	90.49777777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106506&vRoadID=242&vSurveyYear=2004&vSubdivID=529
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106506&vRoadID=242&vSurveyYear=2004&vSubdivID=529
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106506&vRoadID=242&vSurveyYear=2004&vSubdivID=529
