road	Z3034
km	3.889
type	Slab Culvert
lrpName	LRP003c
name	CHORPARA SLAB CULVERT
length	1.2
condition	C
structureNr	106470
est cost	1.1
roadName	Trisal-Balipara-Nandail (Kanurampur) Road
chainage	3.889
width	7.8
constructionYear	1972
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Bhaluka
lat	24.56652777777778
lon	90.42486111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106470&vRoadID=242&vSurveyYear=2004&vSubdivID=529
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106470&vRoadID=242&vSurveyYear=2004&vSubdivID=529
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106470&vRoadID=242&vSurveyYear=2004&vSubdivID=529
