road	Z1007
km	2.658
type	Baily with Steel Deck
lrpName	LRP002d
name	BAHADUR PARA-1- BAILEY WITH STEEL DECK
length	12
condition	C
structureNr	113953
est cost	0.8
roadName	Aziznagar-Lama (Gazalia) Road
chainage	2.658
width	3.4
constructionYear	1990
spans	1
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	21.89986111111111
lon	92.08058333333332
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113953&vRoadID=358&vSurveyYear=2004&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113953&vRoadID=358&vSurveyYear=2004&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113953&vRoadID=358&vSurveyYear=2004&vSubdivID=286
