road	Z1007
km	16.841
type	Box Culvert
lrpName	LRP016d
name	NOWPARA BOX CULVERT
length	6.2
condition	A
structureNr	113959
est cost	0
roadName	Aziznagar-Lama (Gazalia) Road
chainage	16.841
width	4.2
constructionYear	2000
spans	2
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	21.83963888888889
lon	92.16733333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113959&vRoadID=358&vSurveyYear=2004&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113959&vRoadID=358&vSurveyYear=2004&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113959&vRoadID=358&vSurveyYear=2004&vSubdivID=286
