road	Z1007
km	26.864
type	Slab Culvert
lrpName	LRP027a
name	FRONTPOLICECAMP SLAB CULVERT
length	2.5
condition	A
structureNr	113945
est cost	0
roadName	Aziznagar-Lama (Gazalia) Road
chainage	26.864
width	10
constructionYear	1995
spans	1
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	21.770722222222222
lon	92.19755555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113945&vRoadID=358&vSurveyYear=2004&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113945&vRoadID=358&vSurveyYear=2004&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113945&vRoadID=358&vSurveyYear=2004&vSubdivID=286
