road	Z1007
km	17.863
type	Box Culvert
lrpName	LRP017c
name	DULUZZIRI BOX CULVERT
length	6.2
condition	A
structureNr	113919
est cost	0
roadName	Aziznagar-Lama (Gazalia) Road
chainage	17.863
width	4.2
constructionYear	2001
spans	2
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	21.832361111111112
lon	92.167
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113919&vRoadID=358&vSurveyYear=2004&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113919&vRoadID=358&vSurveyYear=2004&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113919&vRoadID=358&vSurveyYear=2004&vSubdivID=286
