road	Z1007
km	28.044
type	Slab Culvert
lrpName	LRP028b
name	MADUJIRI-1- SLAB CULVERT
length	3
condition	A
structureNr	113948
est cost	0
roadName	Aziznagar-Lama (Gazalia) Road
chainage	28.044
width	10
constructionYear	1995
spans	1
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	21.762722222222223
lon	92.20413888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113948&vRoadID=358&vSurveyYear=2004&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113948&vRoadID=358&vSurveyYear=2004&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113948&vRoadID=358&vSurveyYear=2004&vSubdivID=286
