road	R251
km	10.802
type	RCC Girder Bridge
lrpName	LRP010d
name	Purbo Bag Bridge
length	16
condition	C
structureNr	120731
est cost	0.143
roadName	Golapganj-Dhaka Dakhin-Baraigram-Vadeswar Road
chainage	10.802
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.7805271 
lon	92.0282493 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120731&vRoadID=100&vSurveyYear=2013&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120731&vRoadID=100&vSurveyYear=2013&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120731&vRoadID=100&vSurveyYear=2013&vSubdivID=562
