road	R251
km	12.431
type	Box Culvert
lrpName	LRP012b
name	MISVAG CULVERT
length	5.5
condition	C
structureNr	102794
est cost	0.3
roadName	Golapganj-Dhaka Dakhin-Baraigram-Vadeswar Road
chainage	12.431
width	4.9
constructionYear	1964
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.767083333333332
lon	92.02105555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102794&vRoadID=100&vSurveyYear=2004&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102794&vRoadID=100&vSurveyYear=2004&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102794&vRoadID=100&vSurveyYear=2004&vSubdivID=562
