road	Z5025
km	38.398
type	Slab Culvert
lrpName	LRP038e
name	.
length	2.6
condition	C
structureNr	111294
est cost	0.11
roadName	Rangpur-Badarganj-Parbatipur-Dinajpur Road
chainage	38.398
width	8.2
constructionYear	1988
spans	1
zone	Rangpur
circle	Dinajpur
division	Dinajpur
sub-division	Dinajpur
lat	25.668055555555558
lon	88.91055555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111294&vRoadID=598&vSurveyYear=2004&vSubdivID=296
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111294&vRoadID=598&vSurveyYear=2004&vSubdivID=296
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111294&vRoadID=598&vSurveyYear=2004&vSubdivID=296
