road	N702
km	43.603
type	RCC Girder Bridge
lrpName	LRP043c
name	Daratana Bridge
length	19.3
condition	C
structureNr	118820
est cost	0.003
roadName	Jessore (Daratana More)-Magura (Vaina More) Road
chainage	43.603
width	
constructionYear	
spans	
zone	Khulna
circle	Jessore
division	Magura
sub-division	Magura
lat	23.48431577680921
lon	89.41885169753289
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118820&vRoadID=51&vSurveyYear=2013&vSubdivID=330
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118820&vRoadID=51&vSurveyYear=2013&vSubdivID=330
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118820&vRoadID=51&vSurveyYear=2013&vSubdivID=330
