road	N702
km	3.207
type	Box Culvert
lrpName	LRP003b
name	.
length	1.9
condition	A
structureNr	109834
est cost	0
roadName	Jessore (Daratana More)-Magura (Vaina More) Road
chainage	3.207
width	9.55
constructionYear	1997
spans	1
zone	Khulna
circle	Jessore
division	Jessore
sub-division	Jessore-2
lat	23.4575
lon	89.4113888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109834&vRoadID=51&vSurveyYear=2004&vSubdivID=324
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109834&vRoadID=51&vSurveyYear=2004&vSubdivID=324
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109834&vRoadID=51&vSurveyYear=2004&vSubdivID=324
