road	Z5701
km	5.653
type	Box Culvert
lrpName	LRP006a
name	.
length	1.65
condition	C
structureNr	110659
est cost	1
roadName	Nilphamari-Jaldhaka Road
chainage	5.653
width	7.32
constructionYear	1980
spans	1
zone	Rangpur
circle	Dinajpur
division	Nilphamari
sub-division	Nilphamari
lat	25.949722222222224
lon	88.90166666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110659&vRoadID=682&vSurveyYear=2004&vSubdivID=300
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110659&vRoadID=682&vSurveyYear=2004&vSubdivID=300
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110659&vRoadID=682&vSurveyYear=2004&vSubdivID=300
