road	Z5701
km	5.686
type	RCC Bridge
lrpName	LRP006c
name	.
length	22.14
condition	A
structureNr	110666
est cost	0
roadName	Nilphamari-Jaldhaka Road
chainage	5.686
width	5
constructionYear	1989
spans	5
zone	Rangpur
circle	Dinajpur
division	Nilphamari
sub-division	Nilphamari
lat	25.95
lon	88.90166666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110666&vRoadID=682&vSurveyYear=2004&vSubdivID=300
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110666&vRoadID=682&vSurveyYear=2004&vSubdivID=300
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110666&vRoadID=682&vSurveyYear=2004&vSubdivID=300
