road	Z5701
km	19.057
type	Slab Culvert
lrpName	LRP019b
name	.
length	2.5
condition	C
structureNr	110738
est cost	1
roadName	Nilphamari-Jaldhaka Road
chainage	19.057
width	4.75
constructionYear	1983
spans	1
zone	Rangpur
circle	Dinajpur
division	Nilphamari
sub-division	Nilphamari
lat	26.006944444444443
lon	88.99888888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110738&vRoadID=682&vSurveyYear=2004&vSubdivID=300
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110738&vRoadID=682&vSurveyYear=2004&vSubdivID=300
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110738&vRoadID=682&vSurveyYear=2004&vSubdivID=300
