road	Z5701
km	19.9
type	RCC Girder Bridge
lrpName	LRP020c
name	
length	10.7
condition	C
structureNr	118717
est cost	0.126
roadName	Nilphamari-Jaldhaka Road
chainage	19.9
width	
constructionYear	
spans	
zone	Rangpur
circle	Dinajpur
division	Nilphamari
sub-division	Nilphamari
lat	26.0108056 
lon	89.0063056 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118717&vRoadID=682&vSurveyYear=2013&vSubdivID=300
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118717&vRoadID=682&vSurveyYear=2013&vSubdivID=300
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118717&vRoadID=682&vSurveyYear=2013&vSubdivID=300
