road	Z1009
km	2.85
type	Baily with Steel Deck
lrpName	LRP002c
name	.
length	62
condition	A
structureNr	118083
est cost	0
roadName	Ramu-Faterkul-Maricha Road
chainage	2.85
width	4.2
constructionYear	1995
spans	2
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.406499999999998
lon	92.10888888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118083&vRoadID=330&vSurveyYear=2006&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118083&vRoadID=330&vSurveyYear=2006&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118083&vRoadID=330&vSurveyYear=2006&vSubdivID=282
