road	Z1007
km	21.997
type	Box Culvert
lrpName	LRP021c
name	THILLIZZIRI BOX CULVERT
length	8.3
condition	B
structureNr	113930
est cost	0.48
roadName	Aziznagar-Lama (Gazalia) Road
chainage	21.997
width	4.3
constructionYear	1992
spans	2
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	21.805861111111113
lon	92.18144444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113930&vRoadID=358&vSurveyYear=2004&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113930&vRoadID=358&vSurveyYear=2004&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113930&vRoadID=358&vSurveyYear=2004&vSubdivID=286
