road	Z1007
km	16.956
type	Box Culvert
lrpName	LRP016e
name	NOWAPARA-2- BOX CULVERT
length	6.2
condition	A
structureNr	113960
est cost	0
roadName	Aziznagar-Lama (Gazalia) Road
chainage	16.956
width	4.2
constructionYear	2000
spans	2
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	21.838416666666667
lon	92.1673888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113960&vRoadID=358&vSurveyYear=2004&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113960&vRoadID=358&vSurveyYear=2004&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113960&vRoadID=358&vSurveyYear=2004&vSubdivID=286
