road	Z1202
km	9.55
type	RCC Girder Bridge
lrpName	LRP009d
name	.
length	6.1
condition	C
structureNr	117001
est cost	1.5
roadName	Dharkhar-Akhura-Senarbadi Road
chainage	9.55
width	6.5
constructionYear	1980
spans	1
zone	Comilla
circle	Comilla
division	Brahmanbaria
sub-division	Brahmanbaria
lat	23.867333333333335
lon	91.20836111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117001&vRoadID=449&vSurveyYear=2006&vSubdivID=540
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117001&vRoadID=449&vSurveyYear=2006&vSubdivID=540
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117001&vRoadID=449&vSurveyYear=2006&vSubdivID=540
