road	Z4019
km	0.203
type	Box Culvert
lrpName	LRPSa
name	AKHCARA
length	3
condition	A
structureNr	105896
est cost	1.2
roadName	Ratanganj-Balla Bazar Road
chainage	0.203
width	7.3
constructionYear	1986
spans	1
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Madhupur
lat	24.350805555555556
lon	90.03069444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105896&vRoadID=256&vSurveyYear=2004&vSubdivID=535
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105896&vRoadID=256&vSurveyYear=2004&vSubdivID=535
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105896&vRoadID=256&vSurveyYear=2004&vSubdivID=535
