road	Z7703
km	0.061
type	Box Culvert
lrpName	LRPSa
name	.
length	2
condition	A
structureNr	108853
est cost	0
roadName	Bagerhat (Signboard)-Kachua Road
chainage	0.061
width	7.3
constructionYear	1992
spans	1
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-1
lat	22.60638888888889
lon	89.84944444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108853&vRoadID=707&vSurveyYear=2004&vSubdivID=319
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108853&vRoadID=707&vSurveyYear=2004&vSubdivID=319
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108853&vRoadID=707&vSurveyYear=2004&vSubdivID=319
