road	Z3703
km	3.74
type	Baily with Steel Deck
lrpName	LRP003a
name	BAWSI BRIDGE
length	67.7
condition	C
structureNr	107253
est cost	1.36
roadName	Netrokona (Thakurakona)-Kalmakanda Road
chainage	3.74
width	3.55
constructionYear	1983
spans	3
zone	Mymensingh
circle	Mymensingh
division	Netrokona
sub-division	Netrokona
lat	24.943
lon	90.83033333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107253&vRoadID=290&vSurveyYear=2004&vSubdivID=533
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107253&vRoadID=290&vSurveyYear=2004&vSubdivID=533
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107253&vRoadID=290&vSurveyYear=2004&vSubdivID=533
