road	R301
km	30.253
type	Box Culvert
lrpName	LRP030a
name	SIMOLIA BOX CULVERT
length	1.5
condition	A
structureNr	113610
est cost	0
roadName	Tongi-Kaliganj-Gorashal-Pachdona Road
chainage	30.253
width	12.2
constructionYear	2002
spans	1
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Narsingdi
lat	23.914111111111108
lon	90.66061111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113610&vRoadID=104&vSurveyYear=2004&vSubdivID=522
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113610&vRoadID=104&vSurveyYear=2004&vSubdivID=522
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113610&vRoadID=104&vSurveyYear=2004&vSubdivID=522
