road	R301
km	31.692
type	Box Culvert
lrpName	LRP031c
name	PAOHDOIA BOX CULVERT
length	3
condition	A
structureNr	113607
est cost	0
roadName	Tongi-Kaliganj-Gorashal-Pachdona Road
chainage	31.692
width	12.2
constructionYear	2002
spans	1
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Narsingdi
lat	23.90363888888889
lon	90.66469444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113607&vRoadID=104&vSurveyYear=2004&vSubdivID=522
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113607&vRoadID=104&vSurveyYear=2004&vSubdivID=522
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113607&vRoadID=104&vSurveyYear=2004&vSubdivID=522
