road	R301
km	29.299
type	Box Culvert
lrpName	LRP029c
name	VATPARA BOX CULVERT
length	3
condition	A
structureNr	113614
est cost	0
roadName	Tongi-Kaliganj-Gorashal-Pachdona Road
chainage	29.299
width	12.2
constructionYear	2002
spans	1
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Narsingdi
lat	23.917694444444447
lon	90.6526388888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113614&vRoadID=104&vSurveyYear=2004&vSubdivID=522
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113614&vRoadID=104&vSurveyYear=2004&vSubdivID=522
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113614&vRoadID=104&vSurveyYear=2004&vSubdivID=522
