road	R301
km	13.304
type	PC Girder Bridge
lrpName	LRP013a
name	Nalsata Bridge
length	30
condition	C
structureNr	121348
est cost	0.846
roadName	Tongi-Kaliganj-Gorashal-Pachdona Road
chainage	13.304
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Tongi
lat	23.9348052 
lon	90.5129167 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121348&vRoadID=104&vSurveyYear=2013&vSubdivID=514
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121348&vRoadID=104&vSurveyYear=2013&vSubdivID=514
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121348&vRoadID=104&vSurveyYear=2013&vSubdivID=514
