road	R301
km	17.076
type	Box Culvert
lrpName	LRP017a
name	KAPASIA ROAD BOX CULVERT
length	1.5
condition	C
structureNr	113631
est cost	0
roadName	Tongi-Kaliganj-Gorashal-Pachdona Road
chainage	17.076
width	7.3
constructionYear	2000
spans	1
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Tongi
lat	23.927305555555556
lon	90.54780555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113631&vRoadID=104&vSurveyYear=2004&vSubdivID=514
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113631&vRoadID=104&vSurveyYear=2004&vSubdivID=514
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113631&vRoadID=104&vSurveyYear=2004&vSubdivID=514
