road	R748
km	49.577
type	RCC Girder Bridge
lrpName	LRP049a
name	Baromashi Bridge
length	18.5
condition	A
structureNr	119554
est cost	0.459
roadName	Chuadanga-Darsana-Jibannagar-Kotchchandpur-Kaliganj Road
chainage	49.577
width	
constructionYear	
spans	
zone	Khulna
circle	Jessore
division	Jhenaidah
sub-division	Jhenaidah
lat	23.3965274 
lon	88.9914163 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119554&vRoadID=154&vSurveyYear=2013&vSubdivID=326
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119554&vRoadID=154&vSurveyYear=2013&vSubdivID=326
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119554&vRoadID=154&vSurveyYear=2013&vSubdivID=326
