road	R748
km	30.355
type	PC Girder Bridge
lrpName	LRP030a
name	Laxmipur Bridge
length	40
condition	A
structureNr	119550
est cost	0.184
roadName	Chuadanga-Darsana-Jibannagar-Kotchchandpur-Kaliganj Road
chainage	30.355
width	
constructionYear	
spans	
zone	Khulna
circle	Jessore
division	Chuadanga
sub-division	Chuadanga
lat	23.429916 
lon	88.8242493 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119550&vRoadID=154&vSurveyYear=2013&vSubdivID=591
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119550&vRoadID=154&vSurveyYear=2013&vSubdivID=591
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119550&vRoadID=154&vSurveyYear=2013&vSubdivID=591
