road	R747
km	8.899
type	PC Girder Bridge
lrpName	LRP008b
name	Baksu Bridge
length	38.76
condition	C
structureNr	119544
est cost	1.226
roadName	Kushtia (Bottoli)-Poradah-Alamdanga-Chuadanga Road
chainage	8.899
width	
constructionYear	
spans	
zone	Khulna
circle	Jessore
division	Kushtia
sub-division	Kushtia
lat	23.8460552 
lon	89.0376663 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119544&vRoadID=153&vSurveyYear=2013&vSubdivID=327
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119544&vRoadID=153&vSurveyYear=2013&vSubdivID=327
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119544&vRoadID=153&vSurveyYear=2013&vSubdivID=327
