road	Z8429
km	0.68
type	Baily with Steel Deck
lrpName	LRPSa
name	.
length	15.5
condition	A
structureNr	116665
est cost	0
roadName	Tungipara-Patgati By-Pass Road
chainage	0.68
width	4
constructionYear	1997
spans	1
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Gopalganj
lat	22.9025
lon	89.89805555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116665&vRoadID=412&vSurveyYear=2006&vSubdivID=343
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116665&vRoadID=412&vSurveyYear=2006&vSubdivID=343
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116665&vRoadID=412&vSurveyYear=2006&vSubdivID=343
