road	Z2804
km	1
type	Box Culvert
lrpName	LRP001a
name	.
length	7
condition	A
structureNr	117386
est cost	0
roadName	Sunamganj-Kanchirghat-Bishambarpur Road
chainage	1
width	7.6
constructionYear	2004
spans	2
zone	Sylhet
circle	Sylhet
division	Sunamganj
sub-division	Sunamganj
lat	25.065
lon	91.37305555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117386&vRoadID=417&vSurveyYear=2006&vSubdivID=557
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117386&vRoadID=417&vSurveyYear=2006&vSubdivID=557
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117386&vRoadID=417&vSurveyYear=2006&vSubdivID=557
