road	N704
km	4.288
type	Box Culvert
lrpName	LRP005a
name	.
length	30.8
condition	C
structureNr	106482
est cost	0.6
roadName	Jhenaidah-Kushtia-Paksey Ferry-Dasuria Road
chainage	4.288
width	7.65
constructionYear	1989
spans	5
zone	Khulna
circle	Jessore
division	Jhenaidah
sub-division	Jhenaidah
lat	23.573055555555555
lon	89.17583333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106482&vRoadID=53&vSurveyYear=2004&vSubdivID=326
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106482&vRoadID=53&vSurveyYear=2004&vSubdivID=326
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106482&vRoadID=53&vSurveyYear=2004&vSubdivID=326
