road	N704
km	34.625
type	RCC Girder Bridge
lrpName	LRP035b
name	.
length	26.85
condition	B
structureNr	106729
est cost	0.05
roadName	Jhenaidah-Kushtia-Paksey Ferry-Dasuria Road
chainage	34.625
width	8.91
constructionYear	1988
spans	3
zone	Khulna
circle	Jessore
division	Kushtia
sub-division	Kushtia
lat	23.815
lon	89.10666666666665
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106729&vRoadID=53&vSurveyYear=2004&vSubdivID=327
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106729&vRoadID=53&vSurveyYear=2004&vSubdivID=327
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106729&vRoadID=53&vSurveyYear=2004&vSubdivID=327
