road	N704
km	12.603
type	RCC Girder Bridge
lrpName	LRP012c
name	Chandi Pur Bridge
length	24.5
condition	D
structureNr	118822
est cost	0.724
roadName	Jhenaidah-Kushtia-Paksey Ferry-Dasuria Road
chainage	12.603
width	
constructionYear	
spans	
zone	Khulna
circle	Jessore
division	Jhenaidah
sub-division	Jhenaidah
lat	23.6556389 
lon	89.198583 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118822&vRoadID=53&vSurveyYear=2013&vSubdivID=326
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118822&vRoadID=53&vSurveyYear=2013&vSubdivID=326
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118822&vRoadID=53&vSurveyYear=2013&vSubdivID=326
