road	N704
km	13.855
type	RCC Girder Bridge
lrpName	LRP014c
name	.
length	24.45
condition	A
structureNr	106638
est cost	0
roadName	Jhenaidah-Kushtia-Paksey Ferry-Dasuria Road
chainage	13.855
width	8.2
constructionYear	1992
spans	3
zone	Khulna
circle	Jessore
division	Jhenaidah
sub-division	Jhenaidah
lat	23.655555555555555
lon	89.19861111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106638&vRoadID=53&vSurveyYear=2004&vSubdivID=326
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106638&vRoadID=53&vSurveyYear=2004&vSubdivID=326
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106638&vRoadID=53&vSurveyYear=2004&vSubdivID=326
