road	Z8701
km	14.899
type	Truss with Steel Deck
lrpName	LRP014d
name	Shapa Bridge
length	42.73
condition	C
structureNr	120897
est cost	1.26
roadName	Charkhali-Tushkhali-Mathbaria-Patharghata Road
chainage	14.899
width	
constructionYear	
spans	
zone	Barisal
circle	Barisal
division	Pirojpur
sub-division	Kawkhali
lat	22.3675549 
lon	89.9648889 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120897&vRoadID=794&vSurveyYear=2013&vSubdivID=339
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120897&vRoadID=794&vSurveyYear=2013&vSubdivID=339
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120897&vRoadID=794&vSurveyYear=2013&vSubdivID=339
