road	Z8701
km	0.41
type	Truss with Steel Deck
lrpName	LRPSb
name	.
length	52
condition	A
structureNr	112237
est cost	0
roadName	Charkhali-Tushkhali-Mathbaria-Patharghata Road
chainage	0.41
width	5.9
constructionYear	1984
spans	1
zone	Barisal
circle	Barisal
division	Pirojpur
sub-division	Kawkhali
lat	22.485833333333336
lon	89.99527777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112237&vRoadID=794&vSurveyYear=2004&vSubdivID=339
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112237&vRoadID=794&vSurveyYear=2004&vSubdivID=339
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112237&vRoadID=794&vSurveyYear=2004&vSubdivID=339
