road	Z1028
km	4.914
type	Slab Culvert
lrpName	LRP004e
name	SHAHAPUR
length	1
condition	A
structureNr	105999
est cost	0
roadName	Nimsar-Barura Road
chainage	4.914
width	5.66
constructionYear	1992
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.447583333333334
lon	91.05088888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105999&vRoadID=479&vSurveyYear=2004&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105999&vRoadID=479&vSurveyYear=2004&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105999&vRoadID=479&vSurveyYear=2004&vSubdivID=543
