road	Z7615
km	5.257
type	RCC Girder Bridge
lrpName	LRP006d
name	.
length	12.9
condition	C
structureNr	112707
est cost	40
roadName	Dacope-Barobaria-Magurkhali-Tala Road
chainage	5.257
width	4.3
constructionYear	1990
spans	1
zone	Khulna
circle	Khulna
division	Khulna
sub-division	Khulna-1
lat	22.610500000000002
lon	89.47072222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112707&vRoadID=697&vSurveyYear=2004&vSubdivID=317
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112707&vRoadID=697&vSurveyYear=2004&vSubdivID=317
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112707&vRoadID=697&vSurveyYear=2004&vSubdivID=317
