road	Z7615
km	1.857
type	Box Culvert
lrpName	LRP002d
name	.
length	3.5
condition	A
structureNr	112689
est cost	0
roadName	Dacope-Barobaria-Magurkhali-Tala Road
chainage	1.857
width	4.25
constructionYear	1996
spans	1
zone	Khulna
circle	Khulna
division	Khulna
sub-division	Khulna-1
lat	22.60686111111111
lon	89.50272222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112689&vRoadID=697&vSurveyYear=2004&vSubdivID=317
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112689&vRoadID=697&vSurveyYear=2004&vSubdivID=317
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112689&vRoadID=697&vSurveyYear=2004&vSubdivID=317
