road	N706
km	32.436
type	RCC Bridge
lrpName	LRP032c
name	Amrakhali Bridge-2
length	30
condition	A
structureNr	118826
est cost	0.153
roadName	Jessore (Daratana More)-Benapole Road
chainage	32.436
width	
constructionYear	
spans	
zone	Khulna
circle	Jessore
division	Jessore
sub-division	Jessore-1
lat	23.0535 
lon	88.9356663 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118826&vRoadID=55&vSurveyYear=2013&vSubdivID=323
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118826&vRoadID=55&vSurveyYear=2013&vSubdivID=323
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118826&vRoadID=55&vSurveyYear=2013&vSubdivID=323
