road	N706
km	11.272
type	Box Culvert
lrpName	LRP011a
name	.
length	2.13
condition	A
structureNr	104370
est cost	0
roadName	Jessore (Daratana More)-Benapole Road
chainage	11.272
width	12.05
constructionYear	2001
spans	1
zone	Khulna
circle	Jessore
division	Jessore
sub-division	Jessore-1
lat	23.118055555555557
lon	89.12194444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104370&vRoadID=55&vSurveyYear=2004&vSubdivID=323
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104370&vRoadID=55&vSurveyYear=2004&vSubdivID=323
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104370&vRoadID=55&vSurveyYear=2004&vSubdivID=323
