road	N706
km	15.98
type	Box Culvert
lrpName	LRP016a
name	.
length	1.9
condition	A
structureNr	104404
est cost	0
roadName	Jessore (Daratana More)-Benapole Road
chainage	15.98
width	11
constructionYear	2002
spans	1
zone	Khulna
circle	Jessore
division	Jessore
sub-division	Jessore-1
lat	23.095277777777778
lon	89.08416666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104404&vRoadID=55&vSurveyYear=2004&vSubdivID=323
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104404&vRoadID=55&vSurveyYear=2004&vSubdivID=323
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104404&vRoadID=55&vSurveyYear=2004&vSubdivID=323
