road	N706
km	24.881
type	Box Culvert
lrpName	LRP024b
name	.
length	3.6
condition	A
structureNr	105224
est cost	0
roadName	Jessore (Daratana More)-Benapole Road
chainage	24.881
width	11
constructionYear	2002
spans	1
zone	Khulna
circle	Jessore
division	Jessore
sub-division	Jessore-1
lat	23.060277777777777
lon	89.00888888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105224&vRoadID=55&vSurveyYear=2004&vSubdivID=323
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105224&vRoadID=55&vSurveyYear=2004&vSubdivID=323
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105224&vRoadID=55&vSurveyYear=2004&vSubdivID=323
