road	N706
km	14.349
type	RCC Girder Bridge
lrpName	LRP014b
name	Jhikorgacha Bridge
length	118.67
condition	C
structureNr	118824
est cost	0.031
roadName	Jessore (Daratana More)-Benapole Road
chainage	14.349
width	
constructionYear	
spans	
zone	Khulna
circle	Jessore
division	Jessore
sub-division	Jessore-1
lat	23.1004722 
lon	89.0992219 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118824&vRoadID=55&vSurveyYear=2013&vSubdivID=323
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118824&vRoadID=55&vSurveyYear=2013&vSubdivID=323
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118824&vRoadID=55&vSurveyYear=2013&vSubdivID=323
