road	N706
km	25.511
type	RCC Girder Bridge
lrpName	LRP025a
name	Betna Bridge
length	44.14
condition	B
structureNr	118825
est cost	0.039
roadName	Jessore (Daratana More)-Benapole Road
chainage	25.511
width	
constructionYear	
spans	
zone	Khulna
circle	Jessore
division	Jessore
sub-division	Jessore-1
lat	23.0579722 
lon	89.0029167 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118825&vRoadID=55&vSurveyYear=2013&vSubdivID=323
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118825&vRoadID=55&vSurveyYear=2013&vSubdivID=323
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118825&vRoadID=55&vSurveyYear=2013&vSubdivID=323
