road	N706
km	8.127
type	Box Culvert
lrpName	LRP008a
name	.
length	2
condition	A
structureNr	104369
est cost	0
roadName	Jessore (Daratana More)-Benapole Road
chainage	8.127
width	11
constructionYear	2002
spans	1
zone	Khulna
circle	Jessore
division	Jessore
sub-division	Jessore-1
lat	23.128333333333334
lon	89.15027777777779
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104369&vRoadID=55&vSurveyYear=2004&vSubdivID=323
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104369&vRoadID=55&vSurveyYear=2004&vSubdivID=323
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104369&vRoadID=55&vSurveyYear=2004&vSubdivID=323
