road	Z1029
km	7.95
type	Slab Culvert
lrpName	LRP007e
name	.
length	1.7
condition	A
structureNr	116959
est cost	0
roadName	Comilla Cantonment-Barura Road
chainage	7.95
width	5.3
constructionYear	1992
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.45347222222222
lon	91.09166666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116959&vRoadID=466&vSurveyYear=2006&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116959&vRoadID=466&vSurveyYear=2006&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116959&vRoadID=466&vSurveyYear=2006&vSubdivID=543
