road	Z1029
km	11.35
type	RCC Girder Bridge
lrpName	LRP011a
name	Pagla Bazar Bridge
length	10.5
condition	C
structureNr	120515
est cost	0.17
roadName	Comilla Cantonment-Barura Road
chainage	11.35
width	
constructionYear	
spans	
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.4428886 
lon	91.0717216 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120515&vRoadID=466&vSurveyYear=2013&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120515&vRoadID=466&vSurveyYear=2013&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120515&vRoadID=466&vSurveyYear=2013&vSubdivID=543
