road	Z7606
km	13.123
type	Box Culvert
lrpName	LRP013a
name	Sluice gate
length	5.4
condition	C
structureNr	108716
est cost	0.2
roadName	Gollamari-Batiaghata-Dacope-Nalian Forest Road
chainage	13.123
width	7.7
constructionYear	1972
spans	2
zone	Khulna
circle	Khulna
division	Khulna
sub-division	Khulna-2
lat	22.689166666666665
lon	89.5286111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108716&vRoadID=690&vSurveyYear=2004&vSubdivID=318
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108716&vRoadID=690&vSurveyYear=2004&vSubdivID=318
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108716&vRoadID=690&vSurveyYear=2004&vSubdivID=318
