road	Z7603
km	0.194
type	Baily with Steel Deck
lrpName	LRPSa
name	.
length	18.3
condition	A
structureNr	112105
est cost	0
roadName	Satkhira-Asasuni-Goaldanga-Paikgachha Road
chainage	0.194
width	8.5
constructionYear	1985
spans	1
zone	Khulna
circle	Khulna
division	Satkhira
sub-division	Satkhira-1
lat	22.7125
lon	89.07277777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112105&vRoadID=698&vSurveyYear=2004&vSubdivID=321
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112105&vRoadID=698&vSurveyYear=2004&vSubdivID=321
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112105&vRoadID=698&vSurveyYear=2004&vSubdivID=321
