road	Z6809
km	21.779
type	Slab Culvert
lrpName	LRP022a
name	.
length	1.45
condition	B
structureNr	109134
est cost	0.01
roadName	Rajshahi-Damkurahat-Kakanhat-Amnura Road
chainage	21.779
width	7.35
constructionYear	1988
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-1
lat	24.533611111111114
lon	88.45333333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109134&vRoadID=534&vSurveyYear=2004&vSubdivID=302
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109134&vRoadID=534&vSurveyYear=2004&vSubdivID=302
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109134&vRoadID=534&vSurveyYear=2004&vSubdivID=302
