road	Z6809
km	3.688
type	Baily with Steel Deck
lrpName	LRP004a
name	.
length	18.3
condition	A
structureNr	108715
est cost	0
roadName	Rajshahi-Damkurahat-Kakanhat-Amnura Road
chainage	3.688
width	4.03
constructionYear	1991
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-1
lat	24.406666666666666
lon	88.52277777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108715&vRoadID=534&vSurveyYear=2004&vSubdivID=302
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108715&vRoadID=534&vSurveyYear=2004&vSubdivID=302
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108715&vRoadID=534&vSurveyYear=2004&vSubdivID=302
