road	N1
km	371.848
type	PC Girder Bridge
lrpName	LRP368c
name	Mitacmari Ramu Bridge
length	58.6
condition	A
structureNr	120382
est cost	0
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	371.848
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.44183897142857
lon	92.10070835714286
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120382&vRoadID=1&vSurveyYear=2013&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120382&vRoadID=1&vSurveyYear=2013&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120382&vRoadID=1&vSurveyYear=2013&vSubdivID=282
