road	N1
km	218.441
type	RCC Girder Bridge
lrpName	LRP220b
name	Baro Aulia
length	24.33
condition	D
structureNr	121352
est cost	0.823
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	218.441
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Sitakunda
lat	22.469089146256238
lon	91.72049996089851
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121352&vRoadID=1&vSurveyYear=2013&vSubdivID=271
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121352&vRoadID=1&vSurveyYear=2013&vSubdivID=271
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121352&vRoadID=1&vSurveyYear=2013&vSubdivID=271
