road	N1
km	404.774
type	Steel Beam & RCC Slab
lrpName	LRP401c
name	MODDO RAJAPALONG
length	11.5
condition	C
structureNr	101072
est cost	1.27
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	404.774
width	4
constructionYear	1958
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar - 2
lat	21.262333333333334
lon	92.11616666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101072&vRoadID=1&vSurveyYear=2004&vSubdivID=863
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101072&vRoadID=1&vSurveyYear=2004&vSubdivID=863
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101072&vRoadID=1&vSurveyYear=2004&vSubdivID=863
