road	N1
km	165.183
type	PC Girder Bridge
lrpName	LRP166a
name	DHOOM GHAT PC GIRDER
length	220.6
condition	B
structureNr	101258
est cost	0.48
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	165.183
width	11
constructionYear	1985
spans	7
zone	Comilla
circle	Noakhali
division	Feni
sub-division	Feni-1
lat	22.915666666666667
lon	91.52597222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101258&vRoadID=1&vSurveyYear=2004&vSubdivID=545
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101258&vRoadID=1&vSurveyYear=2004&vSubdivID=545
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101258&vRoadID=1&vSurveyYear=2004&vSubdivID=545
