road	N1
km	387.23
type	Steel Beam & RCC Slab
lrpName	LRP383c
name	RAKALAN PARA STEEL BEAM AND RCC SLAB
length	8
condition	C
structureNr	101043
est cost	1.12
roadName	Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road
chainage	387.23
width	4.1
constructionYear	1951
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.398527777777776
lon	92.06663888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101043&vRoadID=1&vSurveyYear=2004&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101043&vRoadID=1&vSurveyYear=2004&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101043&vRoadID=1&vSurveyYear=2004&vSubdivID=282
